Timestamp,Hour,Day,Week,Month,Season,Working Day,Holiday,Academic Session,Temperature,Humidity,Rainfall,Weather Condition,Heat Index,Building,Floor,Occupancy,Students,Faculty,Running Computers,Running ACs,Lighting Load,HVAC Load,Equipment Usage,Laboratory Usage,Workshop Usage,CoE Activity,Voltage,Current,Frequency,Power Factor,Current Power (kW),Daily Energy (kWh),Daily Cost,Carbon Emission,Prev Hour Consumption,Prev Day Consumption,Prev Week Consumption,Energy Consumption
2026-07-28 10:30,16,Tuesday,30,Jul,Monsoon,Yes,No,Yes,29,61,2,Light Rain,32,Academic Block C,2,81,66,5,81,8,2.76,12,0,27.17,0,0,231,294.1,49.89,0.936,67.93,67.93,577.38,55.7,69.86,74.05,67.77,67.93
2026-07-28 10:30,16,Tuesday,30,Jul,Monsoon,Yes,No,Yes,29,61,4,Humid,32,Academic Block D,2,81,66,5,81,8,2.76,12,0,26.89,0,0,232,289.8,50.02,0.936,67.23,67.23,571.44,55.13,69.11,73.26,67.04,67.23
2026-07-28 10:30,16,Tuesday,30,Jul,Monsoon,Yes,No,Yes,29,61,2.3,Clear,32,Workshop Building,2,81,66,5,81,6,2.76,9,0,45.85,57.32,0,233,492,50.14,0.936,114.63,114.63,974.38,94,116.18,123.15,112.69,114.63
2026-07-28 10:30,16,Tuesday,30,Jul,Monsoon,Yes,No,Yes,29,61,1.5,Partly Cloudy,32,Centre of Excellence,2,20,16,1,13,5,2.02,7.5,4.33,0,0,21.3,234,202.2,50.13,0.936,47.32,47.32,402.24,38.8,47.02,49.85,45.61,47.32
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,3.7,Cloudy,31,Academic Block A,3,13,11,1,12,3,2.58,4.5,0,0,0,0,229,88,49.86,0.892,20.15,20.15,171.24,16.52,50.79,22.67,20.74,20.15
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,0.7,Light Rain,31,Academic Block B,3,14,11,1,14,3,2.39,4.5,0,11.3,0,0,230,122.8,49.89,0.892,28.25,28.25,240.1,23.16,69.86,31.18,28.53,28.25
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,2.9,Humid,31,Academic Block C,3,14,11,1,14,3,2.39,4.5,0,11.74,0,0,231,127.1,50.02,0.892,29.36,29.36,249.55,24.07,69.86,31.18,28.53,29.36
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,3.9,Clear,31,Academic Block D,3,61,50,4,3,4,3.86,6,0,12.08,0,0,232,130.2,50.14,0.892,30.2,30.2,256.71,24.77,69.11,30.85,28.23,30.2
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,1.3,Partly Cloudy,31,Workshop Building,3,34,28,2,34,3,2.76,4.5,0,20.75,25.94,0,233,222.7,50.13,0.892,51.88,51.88,440.98,42.54,116.18,51.85,47.45,51.88
2026-07-28 11:30,17,Tuesday,30,Jul,Monsoon,Yes,No,No,28,65,2.5,Cloudy,31,Centre of Excellence,3,17,14,1,15,4,2.76,6,4.11,0,0,13.63,234,129.4,50,0.906,30.29,30.29,257.44,24.84,47.02,30.43,27.85,30.29
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,3.1,Light Rain,29,Academic Block A,1,15,12,1,10,3,2.94,4.5,0,0,0,0,229,88.5,49.89,0.892,20.27,20.27,172.31,16.62,21.38,22.67,20.74,20.27
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,0.5,Humid,29,Academic Block B,1,41,34,2,2,3,3.22,4.5,0,11.4,0,0,230,123.9,50.02,0.892,28.51,28.51,242.32,23.38,29.42,31.18,28.53,28.51
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,3.6,Clear,29,Academic Block C,1,41,34,2,2,3,3.22,4.5,0,11.81,0,0,231,127.8,50.14,0.892,29.53,29.53,251,24.21,29.42,31.18,28.53,29.53
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,3.4,Partly Cloudy,29,Academic Block D,1,48,39,3,1,3,3.31,4.5,0,12.05,0,0,232,129.9,50.13,0.892,30.13,30.13,256.09,24.71,29.1,30.85,28.23,30.13
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,0.1,Cloudy,29,Workshop Building,1,68,56,4,68,4,5.06,6,0,20.52,25.65,0,233,220.2,50,0.892,51.31,51.31,436.12,42.07,48.92,51.85,47.45,51.31
2026-07-28 12:30,18,Tuesday,30,Jul,Monsoon,Yes,No,No,26,70,3.3,Light Rain,29,Centre of Excellence,1,15,12,1,11,3,2.3,4.5,1.37,0,0,13.42,234,127.5,49.87,0.906,29.83,29.83,253.54,24.46,28.71,30.43,27.85,29.83
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,2.2,Humid,27,Academic Block A,2,8,7,1,5,2,2.21,3,0,0,0,0,229,83.8,50.02,0.888,19.2,19.2,163.19,15.74,21.38,19.83,18.15,19.2
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,1.6,Clear,27,Academic Block B,2,30,25,2,30,3,2.76,4.5,0,10.7,0,0,230,116.4,50.14,0.888,26.76,26.76,227.47,21.94,29.42,27.28,24.97,26.76
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,4,Partly Cloudy,27,Academic Block C,2,30,25,2,30,3,2.76,4.5,0,10.65,0,0,231,115.2,50.13,0.888,26.62,26.62,226.25,21.83,29.42,27.28,24.97,26.62
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,2.7,Cloudy,27,Academic Block D,2,30,25,2,30,3,2.76,4.5,0,10.3,0,0,232,111,50,0.888,25.74,25.74,218.83,21.11,29.1,26.99,24.7,25.74
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,1.1,Light Rain,27,Workshop Building,2,30,25,2,30,2,2.76,3,0,16.8,21,0,233,180.2,49.87,0.888,41.99,41.99,356.94,34.43,48.92,45.37,41.52,41.99
2026-07-28 13:30,19,Tuesday,30,Jul,Monsoon,No,No,No,24,75,3.8,Humid,27,Centre of Excellence,2,12,10,1,8,3,2.02,4.5,3.08,0,0,12.39,234,117.6,49.86,0.906,27.53,27.53,234,22.57,28.71,30.43,27.85,27.53
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,1.1,Clear,26,Academic Block A,3,4,3,1,3,1,0.84,1.5,0,0,0,0,229,29.5,50.14,0.87,6.76,6.76,57.49,5.55,18.71,6.8,6.22,6.76
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,2.6,Partly Cloudy,26,Academic Block B,3,4,3,1,4,1,0.78,1.5,0,3.76,0,0,230,40.9,50.13,0.87,9.41,9.41,80,7.72,25.74,9.35,8.56,9.41
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,4,Cloudy,26,Academic Block C,3,4,3,1,4,1,0.78,1.5,0,3.7,0,0,231,40,50,0.87,9.24,9.24,78.58,7.58,25.74,9.35,8.56,9.24
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,1.6,Light Rain,26,Academic Block D,3,18,15,1,1,1,1.26,1.5,0,3.52,0,0,232,37.9,49.87,0.87,8.79,8.79,74.7,7.21,25.46,9.25,8.47,8.79
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,2.2,Humid,26,Workshop Building,3,10,8,1,10,1,0.9,1.5,0,5.66,7.07,0,233,60.7,49.86,0.87,14.14,14.14,120.17,11.59,42.8,15.56,14.23,14.14
2026-07-28 14:30,20,Tuesday,30,Jul,Monsoon,No,No,No,23,79,4,Clear,26,Centre of Excellence,3,10,8,1,8,2,2.76,3,2.94,0,0,6.69,234,63.5,49.98,0.886,14.86,14.86,126.29,12.18,28.71,16.79,15.36,14.86
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,0.1,Partly Cloudy,25,Academic Block A,1,5,4,1,3,1,0.96,1.5,0,0,0,0,229,28.4,50.13,0.87,6.51,6.51,55.34,5.34,6.42,6.8,6.22,6.51
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,3.4,Cloudy,25,Academic Block B,1,12,10,1,1,1,1.05,1.5,0,3.53,0,0,230,38.4,50,0.87,8.83,8.83,75.07,7.24,8.82,9.35,8.56,8.83
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,3.6,Light Rain,25,Academic Block C,1,12,10,1,1,1,1.05,1.5,0,3.48,0,0,231,37.6,49.87,0.87,8.7,8.7,73.92,7.13,8.82,9.35,8.56,8.7
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,0.5,Humid,25,Academic Block D,1,14,11,1,0,1,1.08,1.5,0,3.41,0,0,232,36.8,49.86,0.87,8.53,8.53,72.55,7,8.73,9.25,8.47,8.53
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,3.1,Clear,25,Workshop Building,1,20,16,1,20,1,1.65,1.5,0,5.76,7.21,0,233,61.9,49.98,0.87,14.41,14.41,122.5,11.82,14.67,15.56,14.23,14.41
2026-07-28 15:30,21,Tuesday,30,Jul,Monsoon,No,No,No,22,83,3.8,Partly Cloudy,25,Centre of Excellence,1,8,7,1,6,2,2.3,3,0.98,0,0,7.11,234,67.5,50.11,0.886,15.79,15.79,134.22,12.95,15.84,16.79,15.36,15.79
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,1.2,Cloudy,24,Academic Block A,2,3,2,1,2,1,0.72,1.5,0,0,0,0,229,27.8,50,0.87,6.37,6.37,54.11,5.22,6.42,6.8,6.22,6.37
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,3.9,Light Rain,24,Academic Block B,2,10,8,1,10,1,0.9,1.5,0,3.35,0,0,230,36.4,49.87,0.87,8.38,8.38,71.23,6.87,8.82,9.35,8.56,8.38
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,2.9,Humid,24,Academic Block C,2,10,8,1,10,1,0.9,1.5,0,3.28,0,0,231,35.5,49.86,0.87,8.21,8.21,69.79,6.73,8.82,9.35,8.56,8.21
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,0.7,Clear,24,Academic Block D,2,10,8,1,10,1,0.9,1.5,0,3.3,0,0,232,35.5,49.98,0.87,8.24,8.24,70.04,6.76,8.73,9.25,8.47,8.24
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,3.7,Partly Cloudy,24,Workshop Building,2,10,8,1,10,1,0.9,1.5,0,5.77,7.22,0,233,62,50.11,0.87,14.44,14.44,122.71,11.84,14.67,15.56,14.23,14.44
2026-07-28 16:30,22,Tuesday,30,Jul,Monsoon,No,No,No,21,86,3.3,Cloudy,24,Centre of Excellence,2,3,2,1,2,1,0.66,1.5,1.53,0,0,2.76,234,26.2,50.14,0.87,6.13,6.13,52.07,5.02,15.84,6.3,5.76,6.13
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,2.3,Light Rain,23,Academic Block A,3,4,3,1,3,1,0.84,1.5,0,0,0,0,229,27.6,49.87,0.87,6.33,6.33,53.8,5.19,6.42,6.8,6.22,6.33
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,4,Humid,23,Academic Block B,3,4,3,1,4,1,0.78,1.5,0,3.43,0,0,230,37.3,49.86,0.87,8.58,8.58,72.93,7.04,8.82,9.35,8.56,8.58
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,2,Clear,23,Academic Block C,3,4,3,1,4,1,0.78,1.5,0,3.43,0,0,231,37.2,49.98,0.87,8.58,8.58,72.97,7.04,8.82,9.35,8.56,8.58
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,1.8,Partly Cloudy,23,Academic Block D,3,18,15,1,1,1,1.26,1.5,0,3.45,0,0,232,37.1,50.11,0.87,8.61,8.61,73.22,7.06,8.73,9.25,8.47,8.61
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,4,Cloudy,23,Workshop Building,3,10,8,1,10,1,0.9,1.5,0,5.91,7.38,0,233,63.4,50.14,0.87,14.77,14.77,125.52,12.11,14.67,15.56,14.23,14.77
2026-07-28 17:30,23,Tuesday,30,Jul,Monsoon,No,No,No,20,87,2.5,Light Rain,23,Centre of Excellence,3,4,3,1,3,1,0.9,1.5,2.04,0,0,2.73,234,25.9,50.04,0.87,6.07,6.07,51.56,4.97,5.94,6.3,5.76,6.07
